"data$speed","Acciona.AW77.1500","Alstom.Eco.74","Alstom.Eco.80","Alstom.Eco.110","Bonus.B23.150","Bonus.B33.300","Bonus.B37.450","Bonus.B41.500","Bonus.B44.600","Bonus.B54.1000","Bonus.B62.1300","Bonus.B82.2300","Dewind.D4.41.500","Dewind.D6.1000","Enercon.E40.500","Enercon.E40.600","Enercon.E44.900","Enercon.E48.800","Enercon.E53.800","Enercon.E66.1500","Enercon.E66.1800","Enercon.E66.2000","Enercon.E70.2000","Enercon.E70.2300","Enercon.E82.1800","Enercon.E82.2000","Enercon.E82.2300","Enercon.E82.3000","Enercon.E92.2300","Enercon.E92.2350","Enercon.E101.3000","Enercon.E112.4500","Enercon.E126.6500","Enercon.E126.7000","Enercon.E126.7500","EWT.DirectWind.52.900","Gamesa.G47.660","Gamesa.G52.850","Gamesa.G58.850","Gamesa.G80.2000","Gamesa.G87.2000","Gamesa.G90.2000","Gamesa.G128.4500","GE.900S","GE.1.5s","GE.1.5se","GE.1.5sl","GE.1.5sle","GE.1.5xle","GE.1.6","GE.1.7","GE.2.5xl","GE.2.75.103","Goldwind.GW82.1500","NEG.Micon.M1500.500","NEG.Micon.M1500.750","NEG.Micon.NM48.750","NEG.Micon.NM52.900","NEG.Micon.NM60.1000","NEG.Micon.NM64c.1500","NEG.Micon.NM80.2750","Nordex.N27.150","Nordex.N29.250","Nordex.N43.600","Nordex.N50.800","Nordex.N60.1300","Nordex.N80.2500","Nordex.N90.2300","Nordex.N90.2500","Nordex.N100.2500","Nordex.N131.3000","Nordex.N131.3300","Nordtank.NTK500","Nordtank.NTK600","PowerWind.56.900","REpower.MD70.1500","REPower.MD77.1500","REpower.MM70.2000","REpower.MM82.2000","REpower.MM92.2000","REpower.3.4M","REpower.5M","REpower.6M","Siemens.SWT.1.3.62","Siemens.SWT.2.3.82","Siemens.SWT.2.3.93","Siemens.SWT.2.3.101","Siemens.SWT.3.0.101","Siemens.SWT.3.6.107","Siemens.SWT.3.6.120","Siemens.SWT.4.0.130","Suzlon.S88.2100","Suzlon.S97.2100","Tacke.TW600.43","Vestas.V27.225","Vestas.V29.225","Vestas.V39.500","Vestas.V42.600","Vestas.V44.600","Vestas.V47.660","Vestas.V52.850","Vestas.V66.1650","Vestas.V66.1750","Vestas.V66.2000","Vestas.V80.1800","Vestas.V80.2000","Vestas.V90.1800","Vestas.V90.2000","Vestas.V90.3000","Vestas.V100.1800","Vestas.V100.2000","Vestas.V110.2000","Vestas.V112.3000","Vestas.V112.3300","Vestas.V164.7000","Wind.World.W3700","Wind.World.W4200","Windmaster.WM28.300","Windmaster.WM43.750","Windflow.500","XANT.M21.100"
5.34,0.128482,0.104687,0.095619,0.137693,0.105178,0.138699,0.091813,0.076226,0.094908,0.099372,0.084555,0.094257,0.088837,0.121174,0.108977,0.101299,0.070948,0.114624,0.135073,0.084953,0.085823,0.077241,0.090442,0.080263,0.138878,0.121941,0.106374,0.082775,0.127352,0.106374,0.121615,0.096429,0.090084,0.083649,0.077249,0.106864,0.10674,0.110706,0.133,0.107656,0.128759,0.140178,0.131079,0.108988,0.096337,0.093033,0.116549,0.126167,0.149776,0.154922,0.233907,0.126913,0.129607,0.166654,0.104006,0.069735,0.098711,0.103241,0.112017,0.084777,0.068054,0.140696,0.109339,0.094379,0.089057,0.076983,0.091713,0.111891,0.117723,0.144533,0.206175,0.18842,0.062986,0.068482,0.116446,0.093345,0.120123,0.071077,0.114805,0.146363,0.107146,0.099429,0.082567,0.100373,0.089733,0.126916,0.1647,0.122286,0.109301,0.147255,0.148117,0.106665,0.1461,0.099375,0.109887,0.128425,0.082371,0.074651,0.088942,0.104045,0.111837,0.074995,0.077163,0.067589,0.100595,0.109731,0.158521,0.142789,0.090133,0.185607,0.17794,0.219501,0.142821,0.129448,0.097481,0.062982,0.064539,0.050088,0.059168,0.019469,0.15269
5.35,0.129311,0.105355,0.096265,0.138565,0.105936,0.13949,0.092573,0.077015,0.095555,0.100033,0.085154,0.094889,0.089569,0.121985,0.109607,0.101984,0.071441,0.115299,0.135877,0.085539,0.086382,0.077744,0.091024,0.080779,0.139741,0.1227,0.107036,0.08329,0.128144,0.107036,0.122373,0.097034,0.090651,0.084176,0.077735,0.107517,0.107514,0.111417,0.13385,0.108329,0.129573,0.141053,0.13187,0.109785,0.097028,0.093786,0.117362,0.127013,0.150746,0.155922,0.235387,0.127731,0.130431,0.167623,0.104687,0.070283,0.099338,0.103889,0.112744,0.085356,0.068579,0.141567,0.109928,0.094961,0.089622,0.077511,0.092308,0.112682,0.118491,0.145436,0.207426,0.189559,0.063553,0.069174,0.1172,0.094038,0.120911,0.07161,0.115557,0.147291,0.10785,0.100076,0.083142,0.101042,0.090368,0.127683,0.165721,0.123006,0.109974,0.148152,0.149038,0.107511,0.14709,0.099971,0.110636,0.12925,0.083074,0.075328,0.089691,0.104826,0.112548,0.075555,0.077673,0.068035,0.101463,0.110421,0.159502,0.143671,0.090712,0.186783,0.179008,0.220791,0.143725,0.130251,0.098197,0.063549,0.065159,0.050646,0.059768,0.019785,0.153548
5.36,0.130143,0.106026,0.096915,0.139442,0.106697,0.140285,0.093335,0.077808,0.096205,0.100697,0.085757,0.095524,0.090305,0.122799,0.110239,0.102673,0.071936,0.115977,0.136685,0.086129,0.086944,0.07825,0.091608,0.081297,0.140609,0.123462,0.107701,0.083807,0.128939,0.107701,0.123134,0.097642,0.091221,0.084705,0.078224,0.108174,0.10829,0.112132,0.134704,0.109006,0.13039,0.141931,0.132663,0.110585,0.097722,0.094542,0.118179,0.127863,0.15172,0.156926,0.236871,0.128553,0.131258,0.168597,0.105371,0.070834,0.099968,0.10454,0.113474,0.085937,0.069106,0.142443,0.110521,0.095547,0.09019,0.078041,0.092906,0.113476,0.119263,0.146343,0.208681,0.190702,0.064122,0.069869,0.117959,0.094734,0.121703,0.072145,0.116311,0.148224,0.108557,0.100727,0.08372,0.101714,0.091006,0.128454,0.166746,0.12373,0.11065,0.149054,0.149962,0.10836,0.148084,0.10057,0.111388,0.130078,0.08378,0.076008,0.090444,0.10561,0.113263,0.076117,0.078186,0.068482,0.102334,0.111114,0.160488,0.144556,0.091294,0.187962,0.180082,0.222087,0.144633,0.131057,0.098917,0.064119,0.065781,0.051209,0.060371,0.020104,0.154409
5.37,0.131766,0.107329,0.098172,0.141142,0.108174,0.141826,0.094812,0.079322,0.097464,0.101984,0.086921,0.096754,0.091715,0.124371,0.111467,0.104006,0.072889,0.117292,0.138249,0.087269,0.08803,0.079227,0.092736,0.082298,0.142287,0.124935,0.108986,0.084807,0.130478,0.108986,0.124607,0.098819,0.092325,0.08573,0.079171,0.109447,0.109805,0.113519,0.136359,0.110318,0.131977,0.143633,0.134202,0.112137,0.099065,0.096001,0.119761,0.12951,0.153609,0.158877,0.239764,0.130147,0.132861,0.170485,0.106694,0.071898,0.101193,0.105804,0.114884,0.08706,0.070126,0.144138,0.111669,0.096683,0.091288,0.079064,0.094066,0.11502,0.120763,0.148104,0.21112,0.192922,0.065217,0.071198,0.119425,0.096079,0.12324,0.073181,0.117775,0.150029,0.109928,0.101988,0.084841,0.103017,0.092241,0.12995,0.168734,0.125133,0.111962,0.150804,0.151759,0.110003,0.150014,0.101733,0.112847,0.131689,0.085143,0.077316,0.091897,0.107132,0.11465,0.077206,0.07918,0.069351,0.104012,0.112462,0.162406,0.146279,0.092423,0.190253,0.182166,0.224604,0.146394,0.13262,0.100309,0.065216,0.066976,0.052277,0.061526,0.020695,0.156084
5.38,0.132606,0.108007,0.098829,0.142028,0.108943,0.14263,0.095581,0.080127,0.098122,0.102655,0.087531,0.097395,0.092461,0.125196,0.112105,0.104703,0.073392,0.117977,0.139066,0.087865,0.088598,0.079738,0.093328,0.082823,0.143165,0.125706,0.109658,0.08533,0.131283,0.109658,0.125377,0.099434,0.092901,0.086265,0.079665,0.110111,0.110587,0.114241,0.137222,0.111002,0.132803,0.14452,0.135004,0.112945,0.099767,0.096766,0.120587,0.13037,0.154593,0.15989,0.24126,0.130977,0.133697,0.17147,0.107387,0.072455,0.10183,0.106462,0.115624,0.087648,0.070658,0.145024,0.112269,0.097276,0.091863,0.079601,0.09467,0.115821,0.121542,0.149019,0.212388,0.194077,0.065793,0.071903,0.120192,0.096784,0.12404,0.073722,0.118538,0.150972,0.110643,0.102645,0.085425,0.103696,0.092887,0.130729,0.16977,0.125865,0.112646,0.151715,0.152693,0.110862,0.151018,0.102339,0.113606,0.132525,0.085857,0.078004,0.092656,0.107924,0.115371,0.077775,0.079698,0.069803,0.104893,0.113162,0.163401,0.147173,0.093011,0.191445,0.183251,0.225913,0.147311,0.133436,0.101038,0.065792,0.067606,0.052849,0.062136,0.021023,0.156954
5.39,0.132654,0.108054,0.098878,0.142091,0.108995,0.142687,0.095636,0.080211,0.098172,0.102703,0.087582,0.097441,0.092534,0.125263,0.112149,0.104756,0.073438,0.118026,0.139126,0.08791,0.088643,0.079779,0.093375,0.082865,0.143233,0.125767,0.109711,0.085371,0.131346,0.109711,0.125436,0.09948,0.092944,0.086305,0.079701,0.110159,0.11063,0.114291,0.137286,0.111049,0.132859,0.144585,0.135062,0.113,0.09982,0.096828,0.120647,0.130432,0.154663,0.159957,0.241347,0.131037,0.133757,0.17154,0.107442,0.072501,0.101873,0.106509,0.115685,0.087694,0.070699,0.14509,0.112314,0.097319,0.091908,0.079646,0.094712,0.115874,0.121593,0.149082,0.212473,0.194155,0.065844,0.071975,0.120251,0.096839,0.124094,0.073763,0.118591,0.151043,0.110694,0.102692,0.085467,0.103745,0.092935,0.130782,0.169845,0.125919,0.112693,0.151777,0.152756,0.110927,0.151086,0.10238,0.113658,0.132578,0.085915,0.078065,0.092715,0.107977,0.115419,0.077817,0.079735,0.069835,0.104966,0.113209,0.163465,0.14723,0.093051,0.191526,0.183325,0.226002,0.147375,0.133495,0.101094,0.065843,0.067665,0.052914,0.062194,0.021078,0.15701
5.4,0.133495,0.108734,0.099536,0.142979,0.109766,0.143494,0.096408,0.081019,0.098832,0.103376,0.088195,0.098084,0.093282,0.126091,0.11279,0.105455,0.073942,0.118714,0.139944,0.088507,0.089214,0.080292,0.093968,0.083392,0.144115,0.126541,0.110386,0.085897,0.132154,0.110386,0.126209,0.100097,0.093522,0.086842,0.080197,0.110825,0.111413,0.115015,0.138152,0.111735,0.133687,0.145475,0.135867,0.113809,0.100525,0.097595,0.121475,0.131294,0.155651,0.160973,0.242847,0.131871,0.134596,0.172527,0.108138,0.07306,0.102511,0.107169,0.116428,0.088284,0.071233,0.145978,0.112917,0.097914,0.092485,0.080185,0.095317,0.116677,0.122374,0.15,0.213744,0.195313,0.066422,0.072682,0.121021,0.097546,0.124896,0.074306,0.119355,0.151989,0.111411,0.103351,0.086052,0.104427,0.093583,0.131563,0.170884,0.126654,0.113379,0.15269,0.153693,0.111788,0.152093,0.102988,0.11442,0.133416,0.086631,0.078756,0.093477,0.108771,0.116142,0.078387,0.080254,0.070289,0.10585,0.113912,0.164463,0.148127,0.093641,0.192721,0.184413,0.227316,0.148295,0.134313,0.101825,0.066421,0.068298,0.053488,0.062805,0.021408,0.157882
5.41,0.134339,0.109417,0.100198,0.143872,0.11054,0.144304,0.097181,0.081832,0.099496,0.104052,0.088812,0.09873,0.094035,0.126922,0.113434,0.106157,0.07445,0.119404,0.140767,0.089107,0.089787,0.080808,0.094565,0.083921,0.145,0.127318,0.111065,0.086424,0.132965,0.111065,0.126985,0.100717,0.094102,0.087381,0.080695,0.111494,0.112199,0.115743,0.139022,0.112423,0.134519,0.14637,0.136676,0.114621,0.101232,0.098365,0.122307,0.13216,0.156642,0.161994,0.244351,0.132708,0.135438,0.173519,0.108838,0.073622,0.103153,0.107832,0.117175,0.088877,0.07177,0.146871,0.113523,0.098513,0.093066,0.080728,0.095925,0.117483,0.123158,0.150922,0.21502,0.196475,0.067002,0.073394,0.121794,0.098256,0.125701,0.074851,0.120123,0.15294,0.112131,0.104013,0.08664,0.105111,0.094233,0.132347,0.171929,0.127391,0.114067,0.153607,0.154634,0.112652,0.153103,0.103598,0.115184,0.134257,0.087351,0.079449,0.094242,0.109567,0.116868,0.078959,0.080776,0.070745,0.106738,0.114617,0.165465,0.149027,0.094233,0.19392,0.185506,0.228634,0.149219,0.135134,0.102559,0.067003,0.068934,0.054066,0.06342,0.021742,0.158757
5.42,0.135185,0.110103,0.100862,0.144767,0.111317,0.145116,0.097957,0.082648,0.100162,0.10473,0.089431,0.099378,0.09479,0.127757,0.114079,0.106861,0.07496,0.120097,0.141592,0.08971,0.090362,0.081326,0.095164,0.084452,0.145889,0.128099,0.111746,0.086954,0.13378,0.111746,0.127764,0.101339,0.094685,0.087922,0.081194,0.112165,0.112986,0.116472,0.139895,0.113114,0.135354,0.147267,0.137487,0.115436,0.101942,0.099139,0.123141,0.133029,0.157637,0.163017,0.245858,0.133548,0.136284,0.174514,0.10954,0.074186,0.103796,0.108498,0.117924,0.089473,0.072309,0.147768,0.114132,0.099113,0.093649,0.081272,0.096536,0.118292,0.123945,0.151848,0.2163,0.197642,0.067585,0.074108,0.12257,0.098969,0.126509,0.075398,0.120893,0.153893,0.112854,0.104677,0.08723,0.105798,0.094886,0.133134,0.172976,0.128132,0.114758,0.154528,0.155578,0.11352,0.154117,0.10421,0.115951,0.1351,0.088073,0.080146,0.09501,0.110365,0.117596,0.079534,0.0813,0.071202,0.107628,0.115325,0.166471,0.14993,0.094827,0.195124,0.186603,0.229957,0.150146,0.135959,0.103297,0.067586,0.069572,0.054646,0.064037,0.022079,0.159635
5.43,0.136034,0.110791,0.101529,0.145666,0.112096,0.145932,0.098735,0.083468,0.10083,0.10541,0.090052,0.100029,0.095549,0.128595,0.114728,0.107569,0.075472,0.120792,0.142421,0.090314,0.09094,0.081846,0.095765,0.084986,0.146781,0.128883,0.112429,0.087486,0.134599,0.112429,0.128546,0.101963,0.09527,0.088465,0.081696,0.112839,0.113775,0.117205,0.140771,0.113807,0.136191,0.148168,0.138302,0.116253,0.102655,0.099915,0.123978,0.1339,0.158636,0.164044,0.24737,0.134392,0.137132,0.175513,0.110246,0.074752,0.104442,0.109167,0.118678,0.09007,0.072849,0.148668,0.114744,0.099716,0.094235,0.081819,0.097148,0.119103,0.124734,0.152776,0.217584,0.198812,0.06817,0.074826,0.123349,0.099685,0.127319,0.075947,0.121666,0.154851,0.11358,0.105344,0.087822,0.106487,0.095541,0.133924,0.174028,0.128875,0.115452,0.155451,0.156525,0.11439,0.155134,0.104824,0.11672,0.135946,0.088797,0.080845,0.09578,0.111166,0.118327,0.08011,0.081825,0.071662,0.108522,0.116036,0.167479,0.150836,0.095423,0.196332,0.187704,0.231285,0.151076,0.136787,0.104037,0.068172,0.070213,0.05523,0.064656,0.022418,0.160516
5.44,0.136885,0.111481,0.102198,0.146568,0.112878,0.146751,0.099515,0.084291,0.101502,0.106093,0.090677,0.100682,0.096311,0.129436,0.115378,0.108279,0.075987,0.12149,0.143252,0.090921,0.09152,0.082368,0.096368,0.085522,0.147677,0.12967,0.113116,0.08802,0.13542,0.113116,0.129331,0.102589,0.095857,0.08901,0.082199,0.113516,0.114566,0.11794,0.14165,0.114503,0.137032,0.149072,0.139119,0.117072,0.10337,0.100694,0.124818,0.134776,0.159638,0.165074,0.248886,0.135238,0.137983,0.176515,0.110955,0.075321,0.105091,0.109837,0.119434,0.09067,0.073391,0.149572,0.115359,0.100322,0.094823,0.082369,0.097762,0.119916,0.125526,0.153707,0.218872,0.199987,0.068758,0.075547,0.12413,0.100403,0.128132,0.076498,0.122441,0.155812,0.114308,0.106013,0.088416,0.107179,0.096198,0.134717,0.175083,0.129621,0.116148,0.156378,0.157475,0.115263,0.156154,0.10544,0.117492,0.136795,0.089524,0.081547,0.096552,0.111969,0.119059,0.080688,0.082353,0.072122,0.10942,0.116748,0.168491,0.151745,0.096022,0.197544,0.188808,0.232617,0.15201,0.137617,0.10478,0.068759,0.070857,0.055817,0.065278,0.022761,0.1614
5.45,0.138545,0.112821,0.103493,0.148317,0.114394,0.148339,0.101027,0.085865,0.102799,0.107417,0.09188,0.101947,0.097772,0.131059,0.11664,0.109652,0.076976,0.122842,0.144862,0.092095,0.092641,0.083377,0.097534,0.086556,0.149408,0.13119,0.114442,0.089053,0.137008,0.114442,0.13085,0.103802,0.096993,0.090065,0.083174,0.114827,0.116109,0.119366,0.143353,0.115852,0.138664,0.150823,0.140702,0.118661,0.104754,0.102198,0.126445,0.136471,0.161581,0.167076,0.25184,0.136878,0.139633,0.178458,0.112324,0.076418,0.106349,0.111138,0.120893,0.09183,0.074441,0.151321,0.116548,0.101495,0.09596,0.083429,0.098954,0.121497,0.127064,0.155516,0.221375,0.202266,0.069888,0.076926,0.125642,0.10179,0.129711,0.077564,0.123945,0.157671,0.115718,0.10731,0.089568,0.108519,0.09747,0.136255,0.177128,0.131066,0.117497,0.158178,0.159321,0.116952,0.158135,0.106637,0.11899,0.138445,0.090927,0.082897,0.098045,0.113529,0.120483,0.081808,0.083375,0.073016,0.11115,0.118133,0.170459,0.153512,0.097183,0.199896,0.190952,0.235203,0.15382,0.139226,0.106216,0.069891,0.072092,0.056932,0.06647,0.023398,0.163117
5.46,0.139403,0.113519,0.104169,0.149228,0.115184,0.149167,0.101814,0.0867,0.103478,0.108107,0.092513,0.102606,0.098543,0.131911,0.117297,0.11037,0.077498,0.123547,0.145702,0.092708,0.093228,0.083905,0.098145,0.087098,0.150315,0.131986,0.115137,0.089593,0.137839,0.115137,0.131643,0.104435,0.097587,0.090616,0.083683,0.11551,0.116906,0.120109,0.144241,0.116555,0.139513,0.151737,0.141528,0.119487,0.105477,0.102985,0.127294,0.137355,0.162593,0.168116,0.253367,0.137734,0.140493,0.179471,0.113042,0.076993,0.107004,0.111816,0.121659,0.092437,0.074989,0.152235,0.117171,0.102108,0.096556,0.083985,0.099574,0.122318,0.127863,0.156456,0.222675,0.203452,0.070482,0.077657,0.126433,0.102517,0.130532,0.078122,0.124728,0.158643,0.116454,0.107986,0.090168,0.109218,0.098135,0.137056,0.178194,0.13182,0.1182,0.159114,0.160281,0.117834,0.159165,0.107259,0.119769,0.139302,0.091662,0.083607,0.098825,0.114339,0.121223,0.082393,0.083908,0.073481,0.112057,0.118853,0.171481,0.15443,0.097787,0.201119,0.192068,0.236548,0.154763,0.140066,0.106967,0.070485,0.072743,0.057528,0.067099,0.023749,0.164009
5.47,0.140264,0.114219,0.104848,0.150142,0.115976,0.149997,0.102603,0.087539,0.10416,0.108799,0.093148,0.103268,0.099317,0.132765,0.117957,0.11109,0.078022,0.124254,0.146545,0.093324,0.093817,0.084435,0.098758,0.087642,0.151225,0.132786,0.115834,0.090135,0.138673,0.115834,0.13244,0.105071,0.098182,0.091169,0.084193,0.116196,0.117704,0.120854,0.145133,0.11726,0.140365,0.152654,0.142357,0.120316,0.106203,0.103775,0.128146,0.138243,0.16361,0.169159,0.254898,0.138592,0.141356,0.180487,0.113763,0.07757,0.107661,0.112497,0.122428,0.093047,0.075539,0.153152,0.117797,0.102723,0.097154,0.084545,0.100197,0.123141,0.128665,0.1574,0.223979,0.204642,0.071079,0.07839,0.127226,0.103246,0.131356,0.078681,0.125514,0.159618,0.117192,0.108665,0.09077,0.109919,0.098802,0.13786,0.179264,0.132577,0.118906,0.160053,0.161244,0.11872,0.160198,0.107884,0.120551,0.140161,0.092399,0.084319,0.099607,0.115152,0.121965,0.082979,0.084443,0.073948,0.112967,0.119576,0.172506,0.155351,0.098394,0.202347,0.193188,0.237898,0.15571,0.140908,0.107722,0.071082,0.073396,0.058126,0.067729,0.024103,0.164904
5.48,0.141127,0.114922,0.105529,0.15106,0.116771,0.150831,0.103394,0.088381,0.104844,0.109494,0.093785,0.103933,0.100095,0.133623,0.118619,0.111813,0.078548,0.124964,0.147391,0.093941,0.094408,0.084967,0.099374,0.088189,0.152138,0.133588,0.116534,0.09068,0.13951,0.116534,0.13324,0.105708,0.09878,0.091724,0.084706,0.116885,0.118504,0.121602,0.146028,0.117968,0.14122,0.153574,0.143189,0.121147,0.106932,0.104568,0.129001,0.139134,0.164629,0.170206,0.256433,0.139454,0.142222,0.181507,0.114487,0.078149,0.108321,0.11318,0.123201,0.093659,0.07609,0.154073,0.118426,0.103341,0.097755,0.085106,0.100821,0.123966,0.129469,0.158347,0.225288,0.205835,0.071677,0.079126,0.128023,0.103978,0.132183,0.079242,0.126302,0.160596,0.117934,0.109345,0.091374,0.110623,0.099471,0.138666,0.180338,0.133337,0.119614,0.160996,0.162211,0.119608,0.161234,0.108512,0.121335,0.141022,0.093139,0.085035,0.100392,0.115967,0.12271,0.083568,0.08498,0.074417,0.11388,0.120301,0.173534,0.156274,0.099003,0.203578,0.194312,0.239252,0.156659,0.141754,0.108479,0.071681,0.074053,0.058728,0.068362,0.02446,0.165801
5.49,0.141992,0.115627,0.106213,0.151981,0.117569,0.151668,0.104187,0.089227,0.105531,0.110191,0.094426,0.104599,0.100876,0.134484,0.119283,0.112539,0.079077,0.125676,0.14824,0.094561,0.095002,0.085502,0.099992,0.088738,0.153055,0.134394,0.117236,0.091227,0.140351,0.117236,0.134043,0.106349,0.09938,0.092282,0.08522,0.117576,0.119306,0.122352,0.146926,0.118678,0.142078,0.154498,0.144024,0.12198,0.107663,0.105364,0.129858,0.140028,0.165652,0.171256,0.257971,0.140318,0.143092,0.182531,0.115215,0.078731,0.108983,0.113865,0.123976,0.094273,0.076644,0.154998,0.119057,0.103962,0.098359,0.08567,0.101448,0.124794,0.130276,0.159297,0.2266,0.207032,0.072278,0.079866,0.128823,0.104713,0.133012,0.079805,0.127093,0.161579,0.118677,0.110028,0.09198,0.11133,0.100143,0.139476,0.181416,0.134099,0.120325,0.161942,0.163181,0.120498,0.162274,0.109141,0.122122,0.141886,0.093882,0.085752,0.101179,0.116784,0.123457,0.084158,0.085519,0.074888,0.114797,0.121028,0.174566,0.157201,0.099614,0.204814,0.19544,0.240611,0.157612,0.142603,0.109239,0.072282,0.074711,0.059332,0.068998,0.02482,0.166701
5.5,0.142042,0.115675,0.106263,0.152045,0.117623,0.151727,0.104241,0.08931,0.105583,0.11024,0.094478,0.104646,0.100947,0.134552,0.119328,0.112593,0.079124,0.125726,0.1483,0.094606,0.095048,0.085543,0.100041,0.088781,0.153126,0.134456,0.11729,0.091269,0.140416,0.11729,0.134103,0.106396,0.099423,0.092322,0.085258,0.117625,0.119348,0.122403,0.14699,0.118726,0.142135,0.154563,0.144084,0.122034,0.107718,0.105426,0.12992,0.140092,0.165724,0.171324,0.258058,0.14038,0.143153,0.182603,0.115272,0.078777,0.109028,0.113913,0.124039,0.09432,0.076685,0.155066,0.119106,0.104008,0.098407,0.085716,0.101491,0.124847,0.130328,0.159361,0.226685,0.207112,0.072328,0.079936,0.128883,0.10477,0.133068,0.079847,0.127147,0.161651,0.11873,0.110076,0.092022,0.11138,0.100193,0.13953,0.181492,0.134155,0.120374,0.162006,0.163245,0.120564,0.162343,0.109184,0.122175,0.14194,0.09394,0.085813,0.101237,0.116837,0.123505,0.0842,0.085556,0.074921,0.114869,0.121076,0.174631,0.157259,0.099656,0.204896,0.195516,0.240702,0.157678,0.142663,0.109298,0.072332,0.074769,0.059398,0.069053,0.024877,0.166759
5.51,0.14291,0.116383,0.106949,0.15297,0.118424,0.152567,0.105036,0.09016,0.106272,0.11094,0.095122,0.105316,0.101731,0.135417,0.119995,0.113322,0.079656,0.126442,0.149153,0.095228,0.095644,0.08608,0.100662,0.089332,0.154047,0.135265,0.117996,0.091818,0.14126,0.117996,0.13491,0.107038,0.100025,0.092881,0.085774,0.11832,0.120152,0.123156,0.147892,0.119439,0.142997,0.155491,0.144922,0.12287,0.108452,0.106225,0.130781,0.14099,0.166751,0.172378,0.259601,0.141248,0.144026,0.183631,0.116003,0.079361,0.109692,0.114602,0.124819,0.094937,0.077241,0.155995,0.119742,0.104632,0.099013,0.086283,0.10212,0.125678,0.131138,0.160315,0.228003,0.208314,0.072931,0.080679,0.129686,0.105508,0.1339,0.080412,0.12794,0.162637,0.119476,0.110762,0.09263,0.11209,0.100868,0.140343,0.182574,0.13492,0.121088,0.162956,0.164218,0.121458,0.163386,0.109816,0.122964,0.142807,0.094685,0.086533,0.102027,0.117657,0.124255,0.084793,0.086097,0.075393,0.11579,0.121807,0.175667,0.15819,0.100269,0.206136,0.196649,0.242067,0.158634,0.143516,0.110062,0.072935,0.075431,0.060005,0.069691,0.02524,0.167662
5.52,0.143781,0.117094,0.107638,0.153898,0.119227,0.153411,0.105833,0.091013,0.106965,0.111642,0.095768,0.105987,0.102518,0.136285,0.120663,0.114053,0.08019,0.127159,0.150008,0.095852,0.096243,0.086618,0.101285,0.089885,0.154971,0.136077,0.118705,0.09237,0.142108,0.118705,0.135719,0.107683,0.10063,0.093442,0.086292,0.119016,0.120958,0.123912,0.148796,0.120155,0.143861,0.156421,0.145763,0.123708,0.109189,0.107027,0.131645,0.14189,0.167781,0.173435,0.261147,0.142119,0.144901,0.184662,0.116737,0.079947,0.110359,0.115293,0.125601,0.095556,0.077798,0.156927,0.12038,0.105258,0.099623,0.086852,0.102751,0.126511,0.13195,0.161271,0.229323,0.209519,0.073536,0.081425,0.130492,0.106248,0.134736,0.08098,0.128737,0.163627,0.120226,0.11145,0.09324,0.112801,0.101545,0.141158,0.183659,0.135689,0.121803,0.163909,0.165195,0.122355,0.164433,0.11045,0.123756,0.143676,0.095432,0.087257,0.10282,0.11848,0.125007,0.085387,0.08664,0.075867,0.116713,0.12254,0.176705,0.159122,0.100885,0.207379,0.197785,0.243435,0.159594,0.144371,0.110828,0.07354,0.076094,0.060615,0.07033,0.025607,0.168569
5.53,0.145479,0.118472,0.108972,0.155696,0.120786,0.155045,0.107381,0.092647,0.108303,0.113004,0.097014,0.107289,0.104028,0.137961,0.121962,0.115468,0.081217,0.12855,0.151664,0.097061,0.097399,0.087659,0.102489,0.090954,0.156759,0.137647,0.120074,0.093435,0.143747,0.120074,0.137284,0.108932,0.1018,0.09453,0.087296,0.120366,0.122531,0.125379,0.150549,0.121543,0.145539,0.158224,0.147393,0.125335,0.110615,0.108576,0.133318,0.143636,0.16978,0.175488,0.264163,0.143808,0.146599,0.186661,0.118155,0.081078,0.111654,0.116632,0.127111,0.096753,0.078878,0.158731,0.121613,0.10647,0.1008,0.08795,0.103975,0.12813,0.133528,0.163129,0.23189,0.21186,0.074703,0.082855,0.13205,0.10768,0.136357,0.082078,0.130282,0.165542,0.121678,0.112784,0.094423,0.114181,0.102855,0.142741,0.185763,0.137177,0.123192,0.165759,0.167092,0.124091,0.166466,0.111681,0.125294,0.145368,0.096877,0.08865,0.104353,0.120077,0.126468,0.086539,0.087692,0.076786,0.118495,0.123963,0.178725,0.160937,0.102079,0.209795,0.199991,0.246091,0.161456,0.146028,0.11231,0.074707,0.07737,0.061779,0.07156,0.026289,0.17033
